uniq_id,ru_old_orth,ru_new_orth,lc_translit_old,lc_translit_new,alt_name_old_orth,alt_name_new_orth,alt_name_old_trans,alt_name_new_trans,beg_yr,end_yr,xy_type,x_coord,y_coord,pres_loc,pres_country,country_code,ru_old_featuretype,ru_new_featuretype,ru_translit_old_featuretype,ru_translit_new_featuretype,en_featuretype,id_featuretype,lc_featuretype,admin_level,SOURCE,description,geonameId,partof_id,txt_id
652,Каменка,Каменка,Kamenka,Kamenka,,,,,1785,1796,POINT,37.83107,49.97964,"Dvorichans'kyi district, Kharkiv Oblast",Ukraine,UA,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=51,"КАМЕНКА , слобода Харьковскаго Намѣстничества въ уѣздѣ города Изюма. Въ оной бываетъ въ году четыре ярмарки: первая ьъ день Алексія человѣка Божія , вторая въ день Великомученика Георгія, третія и четвертая во дни Николая Чудотворца лѣтняго и зимняго. На оныя купцы пріѣзжаютъ изъ разныхъ Россійскихъ городовъ съ шелковыми , бумажными , шерстяными товарами и прочимъ.",http://www.geonames.org/707046,107,273
653,Ольховатка,Ольховатка,Ol'khovatka,Ol'khovatka,,,,,1785,1796,POINT,37.75264,50.72917,"Olkhovatka, Belgorod Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=81,"ОЛЬХОВАТКА , село Харьковскаго Намѣстничества въ уѣздѣ города Изюма. Здѣсь бываютъ четыре въ году ярмарки: первая Генваря 6, на Богоявленіе , вторая и третія на дни Великомученика Георгія лѣтняго и зимняго, четвертая на день седьми Мучениковъ Маккавей. Купцы на оныя пріѣзжаютъ изъ разныхъ городовъ съ шелковыми , бумажными , шерстяными и прочими товарами.",http://www.geonames.org/515537,107,491
654,Валки,Валки,Valki,Valki,,,,,1785,1796,POINT,35.61223,49.83597,"Valky, Kharkiv Oblast",Ukraine,UA,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=24,"ВАЛКИ, городъ Харьковскаго Намѣстничества. Здѣсь бываютъ ярмарки Февраля 2, Маія 9, Іюля 27, Сентября 14, Декабря 6. Торгуютъ купцы разнымъ мѣлочнымъ товаромъ, пивомъ, виномъ, медомъ и прочимъ.",http://www.geonames.org/690509,278,95
655,Сумская Ворожба,Сумская Ворожба,Sumskaia Vorozhba,Sumskaia Vorozhba,,,,,1785,1796,POINT,34.64263,50.70554,"Vorozhba, Sums'ka oblast",Ukraine,UA,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=111,"СУМСКАЯ ВОРОЖБА, слобода Харьковскаго Намѣстничества въ Сумскомъ уѣздѣ. Въ ономъ бываетъ въ году четыре ярмарки; купцы пріѣзжаютъ из окрестныхъ городовъ съ мѣлочными товарами и горячимъ виномъ, также и съѣстными припасами.",http://www.geonames.org/688962,216,669
656,Конобѣево,Конобеево,Konobieevo,Konobeevo,,,,,1785,1796,POINT,41.91224,54.04708,"Shatsky District, Ryazan Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=57,"КОНОБѢЕВО, село Тамбовскаго Намѣстничества въ Шацкомъ уѣздѣ. Въ ономъ бываетъ въ году ярмарка Іюня 24 дня , на которой торгуютъ пенькою, холстомъ , шерстью и прочимъ.",http://www.geonames.org/535703,156,319
657,Горки,Горки,Gorki,Gorki,,,,,1785,1796,POINT,30.9863,54.2862,"Horki, Mogilev Province",Belarus,BY,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=34,"ГОРКИ, мѣстечко Могилевскаго Намѣстничества въ Оршанскомъ уѣздѣ. Здѣсь бываютъ въ году двѣ ярмарки.",http://www.geonames.org/627905,133,165
658,Малино,Малино,Malino,Malino,,,,,1785,1796,POINT,38.17384,55.11195,"Malino, Moscow Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=70,"МАЛИНО, село Московской Губерніи. въ Коломенскомъ уѣздѣ. Въ немъ каждую недѣлю по вторникамъ бываетъ торгъ хлѣбомъ и деревянною посудою деревенскаго издѣлья.",http://www.geonames.org/531098,117,406
659,Борисовъ,Борисов,"Borisov""",Borisov,,,,,1785,1796,POINT,36.015939,55.429097,"Borisovo, Moscow Oblast",Russia,RU,городокъ,городок,"gorodok""",gorodok,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=19,"БОРИСОВЪ, городокъ Московской Губерніи въ Можайскомъ уѣздѣ. Здѣсь бываетъ въ году одна ямарка 13 Сентября , на которую съѣзжаются купцы изъ Вереи , Боровска и Можайска; торгъ по большей части бываетъ съѣстными припасами и разными крестьянскими товарами , какъ - то колесами , дегтемъ и тому подобнымъ.",http://www.geonames.org/532654,127,63
660,Порѣчье,Поречье,Poriech'e,Porech'e,,,,,1785,1796,POINT,31.27662,55.31192,"Porechye, Smolensk Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=90,"ПОРѢЧЬЕ , городъ Смоленскаго Намѣстничества. Въ ономъ бываетъ въ году двѣ ярмарки : первая Іюня мѣсяца въ десятую пятницу, вторая Сентября 8, въ день Рождества Богородицы ; купцы пріѣзжаютъ изъ близъ лежащихъ городовъ съ разными товарами.",http://www.geonames.org/506309,279,552
661,Раменье,Раменье,Ramen'e,Ramen'e,,,,,1785,1796,POINT,37.21667,56.56667,"Dmitrovsky District, Moscow Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=93,"РАМЕНЬЕ, село Московской Губерніи въ Волоколамскомъ уѣздѣ. Здѣсь бываютъ въ году ярмарки Іюня 24 и 18 Сентября ; торгуютъ по одному дню разными крестьянскими товарами.",http://www.geonames.org/502953,96,572
662,Вильманстрандъ,Вильманстранд,"Vil'manstrand""",Vil'manstrand,,,,,1785,1796,POINT,28.231957,61.048829,Lappeenranta,Finland,FI,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=27,"ВИЛЬМАНСТРАНДЪ , городъ Выборгскаго Намѣстничества. Въ семъ городѣ бываетъ въ году два раза ярмарка : первал 8, а вторая 29 Августа мѣсяца.",http://www.geonames.org/7645811,280,111
663,Быковъ,Быков,"Bykov""",Bykov,,,,,1785,1796,POINT,31.67231,50.6006,"Bobrovyts'kyi district, Chernihivs'ka oblast",Ukraine,UA,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=21,"БЫКОВЪ, мѣстечко Черниговскаго Намѣстничества въ Пирятинскомъ уѣздѣ. Здѣсь бываетъ въ году четыре ярмарки: первая въ день Преполовенія,вторая Августа 1, третія Октября 14, четвертая Ноября 23 числа. Сверхъ сего бываютъ торжки каждонедѣльно въ понедѣльникъ ; торгуютъ на оныхъ разными мѣлочными товарами и привозимою на ярмарки изъ Донскихъ станицъ рыбою ; жители продаютъ рогатой скотъ , лошадей , хлѣбъ, смолу, горячее вино и прочее. Также привозятъ сюда для продажи жителямъ Крымскую соль.",http://www.geonames.org/698950,137,81
664,Веприкъ,Веприк,"Veprik""",Veprik,,,,,1785,1796,POINT,31.62219,50.67765,"Vepryk, Chernihivs'ka oblast",Ukraine,UA,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=25,"ВЕПРИКЪ, мѣстечко Черниговскаго Намѣстничлства въ Гадяцкомъ уѣздѣ. Въ ономъ бываетъ въ году три ярмарки : первая Маія 9, въ день Святителя Николая, вторая Августа29, въ день усѣкновенія главы Іоанна Предтечи, третія Ноября 21, въ день входа во храмъ Пресвятыя Богородицы. На оныхъ торгуютъ рогатымъ скотомъ , рыбою, разнымъ хлѣбомъ и всякими съѣстными припасами. Здѣсь бываетъ также ежедѣльной торгъ въ воскресенье большею частію хлѣбомъ.",http://www.geonames.org/690023,97,106
665,Роменъ,Ромен,"Romen""",Romen,,,,,1785,1796,POINT,33.198877,50.94679,"Konotops'kyi district, Sums'ka oblast",Ukraine,UA,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=96,"РОМЕНЪ, городъ Черниговскаго Намѣстничества. Въ ономъ бываетъ въ годъ четыре ярмарки : первая о Масляной недѣлѣ, вторая въ день Вознесенія , третія на день Пророка Иліи, четвертая въ день Собора Архистратига Михаила. Сюда пріѣзжаютъ купцы Великороссійскіе , Малороссійскіе и иностранные съ шелковыми, бумажными , гарусными , серебреными , мѣдными , оловянными, галантерейными и прочими товарами , а особливо великой торгъ и отпускъ бываетъ отсюда табаку.",http://www.geonames.org/8409619,281,584
666,Городня,Городня,Gorodnia,Gorodnia,Городницкъ,Городницк,"Gorodnitsk""",Gorodnitsk,1785,1796,POINT,31.59741,51.89085,"Horodnya, Chernihivs'ka oblast",Ukraine,UA,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=34,"ГОРОДНЯ, или ГОРОДНИЦКЪ , городъ Черниговскаго Намѣстничества. Въ ономъ бываетъ въ году двѣ ярмарки: первая Іюня 29, въ день Святыхъ Апостоловъ Петра и Павла , вторая Октября 14, въ день Св. Параскевы ; на оныя и въ субботніе еженедѣльныеторжки пріѣзжаютъ окольные жители и торгутъ хлѣбомъ , рыбою , деревянною и глиняною посудою, веревками , лыками , саньми и ободьемъ ; также пріѣзжаютъ изъ городовъ и съ лавочными товарами.",http://www.geonames.org/708320,282,169
667,Рѣпки,Репки,Riepki,Repki,,,,,1785,1796,POINT,31.08383,51.80105,"Ripky, Chernihivs'ka oblast",Ukraine,UA,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=98,"РѢПКИ , мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываютъ еженедѣльные торжки, на которыхъ торгъ производится окольными жителями большею частію хлѣбомъ и прочими домашними вещами и крестьянскими издѣльями.",http://www.geonames.org/695653,154,596
