,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,local_result,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,uezd_modern_sp,uezd_stem,page,lc_translit
1875,614,С,,131.0,33.25403,51.20172,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Komsomol’s’ka Komuna,С,Sumy,Ukraine,8407601,UA,http://api.geonames.org/search?type=json&south=47.5&west=27.3&east=35.3&north=55.5&name=%D0%A1&username=jaguillette&featureClass=P,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,104,S
1899,634,Славгородка,,,72.9344,54.1128,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=105,"СЛАВГОРОДКА , слобода около города Вольнаго. Въ оной бываетъ шесть въ году ярма-рокъ: первая Генваря 7, вторая Апрѣля 23 , третія Іюля 25, четвертая Августа 1 , пятая Ноября 21, шестая на Сырной недѣлѣ. Купцы пріѣзжаютъ на оныя изъ окрестныхъ городовъ, торгуютъ сукнами, шелковыми, бумажными и набойчатыми товарами, полотномъ, желѣзомъ, посудою и прочимъ.",Славгородка,Slavgorodskoye,Славгородка,Omsk,Russia,1491703,RU,http://api.geonames.org/search?type=json&south=38.6&west=24.8&east=180&north=78.0&name=%D0%A1%D0%BB%D0%B0%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0&username=jaguillette&featureClass=P,geonames_jsons/Славгородка_634.json,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,not_иn_text,нот_ин_теxт,106,Slavgorodka
1900,634,Славгородка,,,78.78333,59.05,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=105,"СЛАВГОРОДКА , слобода около города Вольнаго. Въ оной бываетъ шесть въ году ярма-рокъ: первая Генваря 7, вторая Апрѣля 23 , третія Іюля 25, четвертая Августа 1 , пятая Ноября 21, шестая на Сырной недѣлѣ. Купцы пріѣзжаютъ на оныя изъ окрестныхъ городовъ, торгуютъ сукнами, шелковыми, бумажными и набойчатыми товарами, полотномъ, желѣзомъ, посудою и прочимъ.",Славгородка,Novaya Slavgorodka,Славгородка,Tomsk,Russia,1497258,RU,http://api.geonames.org/search?type=json&south=38.6&west=24.8&east=180&north=78.0&name=%D0%A1%D0%BB%D0%B0%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0&username=jaguillette&featureClass=P,geonames_jsons/Славгородка_634.json,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,not_иn_text,нот_ин_теxт,106,Slavgorodka
1907,639,Соколъ,,24.0,27.93333,54.43333,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=106,"СОКОЛЪ, мѣстечко Полотскаго Намѣстничества , въ ко-емъ бываютъ въ году двѣ ярмарки .",Сокол,Sokol’,Сокол,,Belarus,621685,BY,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&featureClass=P,geonames_jsons/Сокол_639.json,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,not_иn_text,нот_ин_теxт,107,"Sokol"""
1908,639,Соколъ,,24.0,29.1918,54.1348,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=106,"СОКОЛЪ, мѣстечко Полотскаго Намѣстничества , въ ко-емъ бываютъ въ году двѣ ярмарки .",Сокол,Novyy Sokol,Сокол,Minskaja Voblasts’,Belarus,624300,BY,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&featureClass=P,geonames_jsons/Сокол_639.json,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,not_иn_text,нот_ин_теxт,107,"Sokol"""
1909,639,Соколъ,,24.0,30.0804,51.8343,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=106,"СОКОЛЪ, мѣстечко Полотскаго Намѣстничества , въ ко-емъ бываютъ въ году двѣ ярмарки .",Сокол,Sokol,Сокол,Gomel,Belarus,8181447,BY,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&featureClass=P,geonames_jsons/Сокол_639.json,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,not_иn_text,нот_ин_теxт,107,"Sokol"""
1910,639,Соколъ,,24.0,30.3789,52.1857,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=106,"СОКОЛЪ, мѣстечко Полотскаго Намѣстничества , въ ко-емъ бываютъ въ году двѣ ярмарки .",Сокол,Posëlok Sokol,Сокол,Gomel,Belarus,8195870,BY,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&featureClass=P,geonames_jsons/Сокол_639.json,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,not_иn_text,нот_ин_теxт,107,"Sokol"""
1911,639,Соколъ,,24.0,29.2131,54.1322,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=106,"СОКОЛЪ, мѣстечко Полотскаго Намѣстничества , въ ко-емъ бываютъ въ году двѣ ярмарки .",Сокол,Staryy Sokol,Сокол,Minskaja Voblasts’,Belarus,8330550,BY,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&featureClass=P,geonames_jsons/Сокол_639.json,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,not_иn_text,нот_ин_теxт,107,"Sokol"""
1912,639,Соколъ,,24.0,31.08292,57.44974,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=106,"СОКОЛЪ, мѣстечко Полотскаго Намѣстничества , въ ко-емъ бываютъ въ году двѣ ярмарки .",Сокол,Sokol'ye,Сокол,Novgorod,Russia,491131,RU,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&featureClass=P,geonames_jsons/Сокол_639.json,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,not_иn_text,нот_ин_теxт,107,"Sokol"""
1913,639,Соколъ,,24.0,31.8,58.35,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=106,"СОКОЛЪ, мѣстечко Полотскаго Намѣстничества , въ ко-емъ бываютъ въ году двѣ ярмарки .",Сокол,Sokol’ye,Сокол,Novgorod,Russia,491130,RU,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&featureClass=P,geonames_jsons/Сокол_639.json,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,not_иn_text,нот_ин_теxт,107,"Sokol"""
1914,639,Соколъ,,24.0,30.09271,56.94142,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=106,"СОКОЛЪ, мѣстечко Полотскаго Намѣстничества , въ ко-емъ бываютъ въ году двѣ ярмарки .",Сокол,Sokol’ye,Сокол,Pskov,Russia,491140,RU,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&featureClass=P,geonames_jsons/Сокол_639.json,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,not_иn_text,нот_ин_теxт,107,"Sokol"""
1915,639,Соколъ,,24.0,32.4773,53.4213,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=106,"СОКОЛЪ, мѣстечко Полотскаго Намѣстничества , въ ко-емъ бываютъ въ году двѣ ярмарки .",Сокол,Shelodonovka,Сокол,Mahilyowskaya Voblastsʼ,Belarus,622107,BY,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&featureClass=P,geonames_jsons/Сокол_639.json,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,not_иn_text,нот_ин_теxт,107,"Sokol"""
