,text,_type,name,google_reconcile,google_lat,google_lng,google_url,geo_placename,geo_lat,geo_lng,geo_id,geo_url
КАДИНЪ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Могилевскаго Намѣстничества вЪ МстиславскомЪ уѣздѣ.Въ ономЪ бываетъ одна ярмарка вЪ году.</span>",мѣстечко,КАДИНЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=КАДИНЪ,Kadinu ‘Andu,11.7296,29.9192,6979588,http://api.geonames.org/search?username=jaguillette&type=json&name=КАДИНЪ
КАДОМЪ ," </span><span class=""font0"" style=""font-style:italic;"">посадъ</span><span class=""font0""> Тамбовскаго Намѣстничества.Въ ономЪ бываетъ вЪ году двѣ ярмарки : первая Іюня 29, вторая Іюля 20; на оныя купцы съѣзжаются изЪ ближнихЪ городовъ сЪ шелковыми , бумажными и црочими мѣлочными товарами.</span>",посадъ,КАДОМЪ ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=КАДОМЪ ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=КАДОМЪ 
КАЗАНСКОЙ БОГОРОДИЦКОЙ ," </span><span class=""font0"" style=""font-style:italic;"">монастырь</span><span class=""font0""> Пензенскаго Намѣстничества, отЪ города Нижеломова вЪ полуторѣ верстѣ. Здѣсь бываетъ годовая ярмарка Іюля сЪ 1, и продолжается по 9 число тогожь. мѣсяца.</span>",монастырь,КАЗАНСКОЙ БОГОРОДИЦКОЙ ,"Kazansko-bogoroditskaya Tserkov', 1-ya Vladimirskaya ulitsa, 42, Kazan, Republic of Tatarstan, Russia, 420088",55.8129363,49.2060933,https://maps.googleapis.com/maps/api/geocode/json?address=КАЗАНСКОЙ БОГОРОДИЦКОЙ ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=КАЗАНСКОЙ БОГОРОДИЦКОЙ 
КАЛИБЕРДА," или КЕЛЕБЕРДА, </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Екатеринославскаго Намѣстничества.Въ ономЪ бываютъ вЪ году три ярмарки.</span>",мѣстечко,КАЛИБЕРДА,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=КАЛИБЕРДА,Keleberda,48.96564,33.70805,706542,http://api.geonames.org/search?username=jaguillette&type=json&name=КАЛИБЕРДА
КАЛИНКИНО," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Тамбовскаго Намѣстничества около слободы Доброй. Бываетъ здѣсь вЪ году ярмарка Іюля 20, на которую пріѣзжаютЪ купцы сЪ разными мѣлочными товарами.</span>",село,КАЛИНКИНО,"Kalinkino, Nizhny Novgorod Oblast, Russia, 606516",56.471051,43.8983279,https://maps.googleapis.com/maps/api/geocode/json?address=КАЛИНКИНО,Kalinkino,54.9244,85.7742,1505028,http://api.geonames.org/search?username=jaguillette&type=json&name=КАЛИНКИНО
КАМЕНЕЦЪ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Полотскаго Намѣстничества вЪ уѣздѣ города Динабурга.Въ семъ. мѣстѣ бываютъ три ярмарки вЪ году; торгуютЪ Риж-</span>скаго Дворца крестьяне разными мѣлочными товарами, виномЪ и пивомЪ.",мѣстечко,КАМЕНЕЦЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=КАМЕНЕЦЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=КАМЕНЕЦЪ
КАМЕНКА ," </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> Харьковскаго Намѣстничества вЪ уѣздѣ города Изюма.Въ оной бываетъ вЪ году четыре ярмарки: первая ьЪ день Алексія человѣка Божія , вторая вЪ день Великомученика Георгія, третія и четвертая во дни Николая Чудотворца лѣтняго и зимняго. На оныя купцы пріѣзжаютъ изЪ разныхъ Россійскихъ городовъ сЪ шелковыми , бумажными , шерстяными товарами и прочимЪ.</span>",слобода,КАМЕНКА ,"Kamenka, Penza Oblast, Russia",53.183333,44.05,https://maps.googleapis.com/maps/api/geocode/json?address=КАМЕНКА ,Kamenka,65.8835,44.1272,553609,http://api.geonames.org/search?username=jaguillette&type=json&name=КАМЕНКА 
КАМЫШНЯ," или КОМЫШНЯ , </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Кіевскаго Настничества вЪ Миргородскомъ уѣздѣ.Въ ономЪ бываетъ вЪ году три ярмарки: первая вЪ недѣлю Ваій , вторая вЪ десятую послѣ Свѣтлаго Воскресенія пятницу , третія 26 Октября , вЪ день Св. Димитрія. На оныхЪ торгуютъ рогатымЪ скотомЪ и лошадьми, а на еженедѣльныхъ вЪ понедѣльникъ и пятницу торгахъ торгуютъ пріѣзжіе изЪ окольныхъ мѣстЪ хлѣбомЪ и сЪѢстными припасами.</span>",мѣстечко,КАМЫШНЯ,"Komyshnya, Poltavs'ka oblast, Ukraine",50.184352,33.684605,https://maps.googleapis.com/maps/api/geocode/json?address=КАМЫШНЯ,Kamyshnya,50.18359,33.68269,706915,http://api.geonames.org/search?username=jaguillette&type=json&name=КАМЫШНЯ
КАРАСУ - БАЗАРЪ ," </span><span class=""font0"" style=""font-style:italic;"">городокъ</span><span class=""font0""> вЪ Таврической Области.Въ немЪ каждую недѣлю бываетъ вЪ одинЪ день торгЪ, на которой пригоняютъ множество всякаго скота , какЪ - то лошадей, буйволовъ, воловЪ, коровЪ, верблюдовъ и барановъ.</span>",городокъ,КАРАСУ - БАЗАРЪ ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=КАРАСУ - БАЗАРЪ ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=КАРАСУ - БАЗАРЪ 
КАРЛОВКА," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Екатеринославскаго Намѣстничества.Въ ономЪ бываютъ вЪ году три ярмарки.</span>",мѣстечко,КАРЛОВКА,"Karlivka, Poltavs'ka oblast, Ukraine",49.45,35.133333,https://maps.googleapis.com/maps/api/geocode/json?address=КАРЛОВКА,Karlovka,51.8004,49.515,552385,http://api.geonames.org/search?username=jaguillette&type=json&name=КАРЛОВКА
КАРМЪ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Могилевскаго Намѣстничества вЪ уѣздѣ  города Рогачева. Здѣсь бываетъ вЪ году четыре ярмарки: первая Маія 9, вторая Августа 15, третія Октября 1, четвертая Ноября 1 дня.</span>",мѣстечко,КАРМЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=КАРМЪ,Kärmu,59.45694,24.93611,591582,http://api.geonames.org/search?username=jaguillette&type=json&name=КАРМЪ
КАРОЧА ," или КОРОЧА , </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Курскаго Намѣстничества.Въ ономЪ, кромѣ еженедѣльныхъ двухЪ торговъ , бываетъ шесть годовыхъ ярмарокъ: первая вЪ день Рождества Богородицы , вторая вЪ зимній НиколинЪ день, третія вЪ Новой годЪ, четвертая весною вЪ НиколинЪ же день , пятая Іюля 8 числа, шестая вЪ УспеньевЪ день. На оныхЪ торгуютъ купцы мѣлкими красными раз-</span>ными товарами, а обыватели хлѢбомЪ , щетиною и посконнымЪ холстомЪ.",городъ,КАРОЧА ,"Carrer del Pic Caroig, 46013 Valencia, Valencia, Spain",39.4313522,-0.3617745,https://maps.googleapis.com/maps/api/geocode/json?address=КАРОЧА ,Kalocsa,46.52639,18.98583,3050719,http://api.geonames.org/search?username=jaguillette&type=json&name=КАРОЧА 
КАРПОВКА," АРХАНГЕЛЬСКОЕ тожь, </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Рязанскаго Намѣстничества вЪ ДонковскомЪ уѣздѣ. Здѣсь бываютъ вЪ году двѣ ярмарки: первая вЪ день Архангела Михаила Ноября 8, вторая вЪ день Чудотворца Николая </span><span class=""font0"" style=""font-style:italic;"">,</span><span class=""font0""> Декабря 6; пріѢзжаютЪ сюда купцы и крестьяне сЪ разными мѣлочными товарами.</span>",село,КАРПОВКА,"Karpovka, Rostov Oblast, Russia, 346677",47.266692,41.457303,https://maps.googleapis.com/maps/api/geocode/json?address=КАРПОВКА,Karpovka,55.56504,57.56125,552227,http://api.geonames.org/search?username=jaguillette&type=json&name=КАРПОВКА
КАСИМОВЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> того же Намѣстничества.Въ немЪ ярмарка бываетъ Іюля 8 дня; на оной торгуютъ приходящіе для богомолія вЪ Казанской дѣвичій монастырь.</span>",городъ,КАСИМОВЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=КАСИМОВЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=КАСИМОВЪ
